,Unnamed: 0,city,country,date.utc,location,parameter,value,unit
1200,1200,London,GB,2019-06-13 00:00:00+00:00,London Westminster,no2,29.0,µg/m³
1201,1201,London,GB,2019-06-12 23:00:00+00:00,London Westminster,no2,35.0,µg/m³
1202,1202,London,GB,2019-06-12 21:00:00+00:00,London Westminster,no2,43.0,µg/m³
1203,1203,London,GB,2019-06-12 20:00:00+00:00,London Westminster,no2,41.0,µg/m³
1204,1204,London,GB,2019-06-12 19:00:00+00:00,London Westminster,no2,33.0,µg/m³
1205,1205,London,GB,2019-06-12 18:00:00+00:00,London Westminster,no2,45.0,µg/m³
1206,1206,London,GB,2019-06-12 17:00:00+00:00,London Westminster,no2,43.0,µg/m³
1207,1207,London,GB,2019-06-12 16:00:00+00:00,London Westminster,no2,45.0,µg/m³
1208,1208,London,GB,2019-06-12 15:00:00+00:00,London Westminster,no2,42.0,µg/m³
1209,1209,London,GB,2019-06-12 14:00:00+00:00,London Westminster,no2,35.0,µg/m³
1210,1210,London,GB,2019-06-12 13:00:00+00:00,London Westminster,no2,33.0,µg/m³
1211,1211,London,GB,2019-06-12 12:00:00+00:00,London Westminster,no2,33.0,µg/m³
1212,1212,London,GB,2019-06-12 11:00:00+00:00,London Westminster,no2,35.0,µg/m³
1213,1213,London,GB,2019-06-12 10:00:00+00:00,London Westminster,no2,25.0,µg/m³
1214,1214,London,GB,2019-06-12 09:00:00+00:00,London Westminster,no2,22.0,µg/m³
1215,1215,London,GB,2019-06-12 08:00:00+00:00,London Westminster,no2,20.0,µg/m³
1216,1216,London,GB,2019-06-12 07:00:00+00:00,London Westminster,no2,17.0,µg/m³
1217,1217,London,GB,2019-06-12 06:00:00+00:00,London Westminster,no2,12.0,µg/m³
1218,1218,London,GB,2019-06-12 05:00:00+00:00,London Westminster,no2,9.0,µg/m³
1219,1219,London,GB,2019-06-12 04:00:00+00:00,London Westminster,no2,9.0,µg/m³
1220,1220,London,GB,2019-06-12 03:00:00+00:00,London Westminster,no2,11.0,µg/m³
1221,1221,London,GB,2019-06-12 00:00:00+00:00,London Westminster,no2,15.0,µg/m³
1222,1222,London,GB,2019-06-11 23:00:00+00:00,London Westminster,no2,20.0,µg/m³
1223,1223,London,GB,2019-06-11 22:00:00+00:00,London Westminster,no2,20.0,µg/m³
1224,1224,London,GB,2019-06-11 21:00:00+00:00,London Westminster,no2,22.0,µg/m³
1225,1225,London,GB,2019-06-11 20:00:00+00:00,London Westminster,no2,22.0,µg/m³
1226,1226,London,GB,2019-06-11 19:00:00+00:00,London Westminster,no2,30.0,µg/m³
1227,1227,London,GB,2019-06-11 18:00:00+00:00,London Westminster,no2,31.0,µg/m³
1228,1228,London,GB,2019-06-11 17:00:00+00:00,London Westminster,no2,30.0,µg/m³
1229,1229,London,GB,2019-06-11 16:00:00+00:00,London Westminster,no2,31.0,µg/m³
1230,1230,London,GB,2019-06-11 15:00:00+00:00,London Westminster,no2,31.0,µg/m³
1231,1231,London,GB,2019-06-11 14:00:00+00:00,London Westminster,no2,35.0,µg/m³
1232,1232,London,GB,2019-06-11 13:00:00+00:00,London Westminster,no2,26.0,µg/m³
1233,1233,London,GB,2019-06-11 12:00:00+00:00,London Westminster,no2,23.0,µg/m³
1234,1234,London,GB,2019-06-11 11:00:00+00:00,London Westminster,no2,22.0,µg/m³
1235,1235,London,GB,2019-06-11 10:00:00+00:00,London Westminster,no2,22.0,µg/m³
1236,1236,London,GB,2019-06-11 09:00:00+00:00,London Westminster,no2,23.0,µg/m³
1237,1237,London,GB,2019-06-11 08:00:00+00:00,London Westminster,no2,21.0,µg/m³
1238,1238,London,GB,2019-06-11 07:00:00+00:00,London Westminster,no2,18.0,µg/m³
1239,1239,London,GB,2019-06-11 06:00:00+00:00,London Westminster,no2,17.0,µg/m³
1240,1240,London,GB,2019-06-11 05:00:00+00:00,London Westminster,no2,13.0,µg/m³
1241,1241,London,GB,2019-06-11 04:00:00+00:00,London Westminster,no2,13.0,µg/m³
1242,1242,London,GB,2019-06-11 03:00:00+00:00,London Westminster,no2,16.0,µg/m³
1243,1243,London,GB,2019-06-11 02:00:00+00:00,London Westminster,no2,16.0,µg/m³
1244,1244,London,GB,2019-06-11 01:00:00+00:00,London Westminster,no2,15.0,µg/m³
1245,1245,London,GB,2019-06-11 00:00:00+00:00,London Westminster,no2,15.0,µg/m³
1246,1246,London,GB,2019-06-10 23:00:00+00:00,London Westminster,no2,23.0,µg/m³
1247,1247,London,GB,2019-06-10 22:00:00+00:00,London Westminster,no2,23.0,µg/m³
1248,1248,London,GB,2019-06-10 21:00:00+00:00,London Westminster,no2,24.0,µg/m³
1249,1249,London,GB,2019-06-10 20:00:00+00:00,London Westminster,no2,26.0,µg/m³
1250,1250,London,GB,2019-06-10 19:00:00+00:00,London Westminster,no2,25.0,µg/m³
1251,1251,London,GB,2019-06-10 18:00:00+00:00,London Westminster,no2,26.0,µg/m³
1252,1252,London,GB,2019-06-10 17:00:00+00:00,London Westminster,no2,28.0,µg/m³
1253,1253,London,GB,2019-06-10 16:00:00+00:00,London Westminster,no2,31.0,µg/m³
1254,1254,London,GB,2019-06-10 15:00:00+00:00,London Westminster,no2,40.0,µg/m³
1255,1255,London,GB,2019-06-10 14:00:00+00:00,London Westminster,no2,40.0,µg/m³
1256,1256,London,GB,2019-06-10 13:00:00+00:00,London Westminster,no2,51.0,µg/m³
1257,1257,London,GB,2019-06-10 12:00:00+00:00,London Westminster,no2,45.0,µg/m³
1258,1258,London,GB,2019-06-10 11:00:00+00:00,London Westminster,no2,41.0,µg/m³
1259,1259,London,GB,2019-06-10 10:00:00+00:00,London Westminster,no2,45.0,µg/m³
1260,1260,London,GB,2019-06-10 09:00:00+00:00,London Westminster,no2,34.0,µg/m³
1261,1261,London,GB,2019-06-10 08:00:00+00:00,London Westminster,no2,27.0,µg/m³
1262,1262,London,GB,2019-06-10 07:00:00+00:00,London Westminster,no2,22.0,µg/m³
1263,1263,London,GB,2019-06-10 06:00:00+00:00,London Westminster,no2,24.0,µg/m³
1264,1264,London,GB,2019-06-10 05:00:00+00:00,London Westminster,no2,24.0,µg/m³
1265,1265,London,GB,2019-06-10 04:00:00+00:00,London Westminster,no2,24.0,µg/m³
1266,1266,London,GB,2019-06-10 03:00:00+00:00,London Westminster,no2,25.0,µg/m³
1267,1267,London,GB,2019-06-10 02:00:00+00:00,London Westminster,no2,25.0,µg/m³
1268,1268,London,GB,2019-06-10 01:00:00+00:00,London Westminster,no2,21.0,µg/m³
1269,1269,London,GB,2019-06-10 00:00:00+00:00,London Westminster,no2,21.0,µg/m³
1270,1270,London,GB,2019-06-09 23:00:00+00:00,London Westminster,no2,24.0,µg/m³
1271,1271,London,GB,2019-06-09 21:00:00+00:00,London Westminster,no2,22.0,µg/m³
1272,1272,London,GB,2019-06-09 20:00:00+00:00,London Westminster,no2,21.0,µg/m³
1273,1273,London,GB,2019-06-09 19:00:00+00:00,London Westminster,no2,21.0,µg/m³
1274,1274,London,GB,2019-06-09 18:00:00+00:00,London Westminster,no2,20.0,µg/m³
1275,1275,London,GB,2019-06-09 17:00:00+00:00,London Westminster,no2,26.0,µg/m³
1276,1276,London,GB,2019-06-09 16:00:00+00:00,London Westminster,no2,24.0,µg/m³
1277,1277,London,GB,2019-06-09 15:00:00+00:00,London Westminster,no2,19.0,µg/m³
1278,1278,London,GB,2019-06-09 14:00:00+00:00,London Westminster,no2,17.0,µg/m³
1279,1279,London,GB,2019-06-09 13:00:00+00:00,London Westminster,no2,13.0,µg/m³
1280,1280,London,GB,2019-06-09 12:00:00+00:00,London Westminster,no2,8.0,µg/m³
1281,1281,London,GB,2019-06-09 11:00:00+00:00,London Westminster,no2,5.0,µg/m³
1282,1282,London,GB,2019-06-09 10:00:00+00:00,London Westminster,no2,2.0,µg/m³
1283,1283,London,GB,2019-06-09 09:00:00+00:00,London Westminster,no2,0.0,µg/m³
1284,1284,London,GB,2019-06-09 08:00:00+00:00,London Westminster,no2,0.0,µg/m³
1285,1285,London,GB,2019-06-09 07:00:00+00:00,London Westminster,no2,1.0,µg/m³
1286,1286,London,GB,2019-06-09 06:00:00+00:00,London Westminster,no2,5.0,µg/m³
1287,1287,London,GB,2019-06-09 05:00:00+00:00,London Westminster,no2,1.0,µg/m³
1288,1288,London,GB,2019-06-09 04:00:00+00:00,London Westminster,no2,1.0,µg/m³
1289,1289,London,GB,2019-06-09 03:00:00+00:00,London Westminster,no2,7.0,µg/m³
1290,1290,London,GB,2019-06-09 02:00:00+00:00,London Westminster,no2,7.0,µg/m³
1291,1291,London,GB,2019-06-09 01:00:00+00:00,London Westminster,no2,10.0,µg/m³
1292,1292,London,GB,2019-06-09 00:00:00+00:00,London Westminster,no2,10.0,µg/m³
1293,1293,London,GB,2019-06-08 23:00:00+00:00,London Westminster,no2,20.0,µg/m³
1294,1294,London,GB,2019-06-08 21:00:00+00:00,London Westminster,no2,16.0,µg/m³
1295,1295,London,GB,2019-06-08 20:00:00+00:00,London Westminster,no2,17.0,µg/m³
1296,1296,London,GB,2019-06-08 19:00:00+00:00,London Westminster,no2,19.0,µg/m³
1297,1297,London,GB,2019-06-08 18:00:00+00:00,London Westminster,no2,20.0,µg/m³
1298,1298,London,GB,2019-06-08 17:00:00+00:00,London Westminster,no2,20.0,µg/m³
1299,1299,London,GB,2019-06-08 16:00:00+00:00,London Westminster,no2,19.0,µg/m³
1300,1300,London,GB,2019-06-08 15:00:00+00:00,London Westminster,no2,17.0,µg/m³
1301,1301,London,GB,2019-06-08 14:00:00+00:00,London Westminster,no2,13.0,µg/m³
1302,1302,London,GB,2019-06-08 13:00:00+00:00,London Westminster,no2,10.0,µg/m³
1303,1303,London,GB,2019-06-08 12:00:00+00:00,London Westminster,no2,8.0,µg/m³
1304,1304,London,GB,2019-06-08 11:00:00+00:00,London Westminster,no2,4.0,µg/m³
1305,1305,London,GB,2019-06-08 10:00:00+00:00,London Westminster,no2,3.0,µg/m³
1306,1306,London,GB,2019-06-08 09:00:00+00:00,London Westminster,no2,2.0,µg/m³
1307,1307,London,GB,2019-06-08 08:00:00+00:00,London Westminster,no2,4.0,µg/m³
1308,1308,London,GB,2019-06-08 07:00:00+00:00,London Westminster,no2,3.0,µg/m³
1309,1309,London,GB,2019-06-08 06:00:00+00:00,London Westminster,no2,2.0,µg/m³
1310,1310,London,GB,2019-06-08 05:00:00+00:00,London Westminster,no2,3.0,µg/m³
1311,1311,London,GB,2019-06-08 04:00:00+00:00,London Westminster,no2,3.0,µg/m³
1312,1312,London,GB,2019-06-08 03:00:00+00:00,London Westminster,no2,7.0,µg/m³
1313,1313,London,GB,2019-06-08 02:00:00+00:00,London Westminster,no2,7.0,µg/m³
1314,1314,London,GB,2019-06-08 00:00:00+00:00,London Westminster,no2,28.0,µg/m³
1315,1315,London,GB,2019-06-07 23:00:00+00:00,London Westminster,no2,33.0,µg/m³
1316,1316,London,GB,2019-06-07 21:00:00+00:00,London Westminster,no2,35.0,µg/m³
1317,1317,London,GB,2019-06-07 20:00:00+00:00,London Westminster,no2,36.0,µg/m³
1318,1318,London,GB,2019-06-07 19:00:00+00:00,London Westminster,no2,35.0,µg/m³
1319,1319,London,GB,2019-06-07 18:00:00+00:00,London Westminster,no2,27.0,µg/m³
1320,1320,London,GB,2019-06-07 17:00:00+00:00,London Westminster,no2,24.0,µg/m³
1321,1321,London,GB,2019-06-07 16:00:00+00:00,London Westminster,no2,21.0,µg/m³
1322,1322,London,GB,2019-06-07 15:00:00+00:00,London Westminster,no2,15.0,µg/m³
1323,1323,London,GB,2019-06-07 14:00:00+00:00,London Westminster,no2,15.0,µg/m³
1324,1324,London,GB,2019-06-07 13:00:00+00:00,London Westminster,no2,20.0,µg/m³
1325,1325,London,GB,2019-06-07 12:00:00+00:00,London Westminster,no2,27.0,µg/m³
1326,1326,London,GB,2019-06-07 11:00:00+00:00,London Westminster,no2,25.0,µg/m³
1327,1327,London,GB,2019-06-07 10:00:00+00:00,London Westminster,no2,23.0,µg/m³
1328,1328,London,GB,2019-06-07 09:00:00+00:00,London Westminster,no2,25.0,µg/m³
1329,1329,London,GB,2019-06-07 08:00:00+00:00,London Westminster,no2,24.0,µg/m³
1330,1330,London,GB,2019-06-07 07:00:00+00:00,London Westminster,no2,23.0,µg/m³
1331,1331,London,GB,2019-06-07 06:00:00+00:00,London Westminster,no2,25.0,µg/m³
1332,1332,London,GB,2019-06-07 05:00:00+00:00,London Westminster,no2,23.0,µg/m³
1333,1333,London,GB,2019-06-07 04:00:00+00:00,London Westminster,no2,23.0,µg/m³
1334,1334,London,GB,2019-06-07 03:00:00+00:00,London Westminster,no2,27.0,µg/m³
1335,1335,London,GB,2019-06-07 02:00:00+00:00,London Westminster,no2,27.0,µg/m³
1336,1336,London,GB,2019-06-07 01:00:00+00:00,London Westminster,no2,23.0,µg/m³
1337,1337,London,GB,2019-06-07 00:00:00+00:00,London Westminster,no2,23.0,µg/m³
1338,1338,London,GB,2019-06-06 23:00:00+00:00,London Westminster,no2,21.0,µg/m³
1339,1339,London,GB,2019-06-06 22:00:00+00:00,London Westminster,no2,21.0,µg/m³
1340,1340,London,GB,2019-06-06 21:00:00+00:00,London Westminster,no2,24.0,µg/m³
1341,1341,London,GB,2019-06-06 20:00:00+00:00,London Westminster,no2,22.0,µg/m³
1342,1342,London,GB,2019-06-06 19:00:00+00:00,London Westminster,no2,24.0,µg/m³
1343,1343,London,GB,2019-06-06 18:00:00+00:00,London Westminster,no2,24.0,µg/m³
1344,1344,London,GB,2019-06-06 17:00:00+00:00,London Westminster,no2,24.0,µg/m³
1345,1345,London,GB,2019-06-06 16:00:00+00:00,London Westminster,no2,22.0,µg/m³
1346,1346,London,GB,2019-06-06 15:00:00+00:00,London Westminster,no2,16.0,µg/m³
1347,1347,London,GB,2019-06-06 14:00:00+00:00,London Westminster,no2,11.0,µg/m³
1348,1348,London,GB,2019-06-06 13:00:00+00:00,London Westminster,no2,10.0,µg/m³
1349,1349,London,GB,2019-06-06 12:00:00+00:00,London Westminster,no2,12.0,µg/m³
1350,1350,London,GB,2019-06-06 11:00:00+00:00,London Westminster,no2,7.0,µg/m³
1351,1351,London,GB,2019-06-06 10:00:00+00:00,London Westminster,no2,7.0,µg/m³
1352,1352,London,GB,2019-06-06 09:00:00+00:00,London Westminster,no2,1.0,µg/m³
1353,1353,London,GB,2019-06-06 08:00:00+00:00,London Westminster,no2,0.0,µg/m³
1354,1354,London,GB,2019-06-06 07:00:00+00:00,London Westminster,no2,3.0,µg/m³
1355,1355,London,GB,2019-06-06 06:00:00+00:00,London Westminster,no2,1.0,µg/m³
1356,1356,London,GB,2019-06-06 05:00:00+00:00,London Westminster,no2,0.0,µg/m³
1357,1357,London,GB,2019-06-06 04:00:00+00:00,London Westminster,no2,0.0,µg/m³
1358,1358,London,GB,2019-06-06 03:00:00+00:00,London Westminster,no2,4.0,µg/m³
1359,1359,London,GB,2019-06-06 02:00:00+00:00,London Westminster,no2,4.0,µg/m³
1360,1360,London,GB,2019-06-06 00:00:00+00:00,London Westminster,no2,8.0,µg/m³
1361,1361,London,GB,2019-06-05 23:00:00+00:00,London Westminster,no2,17.0,µg/m³
1362,1362,London,GB,2019-06-05 22:00:00+00:00,London Westminster,no2,17.0,µg/m³
1363,1363,London,GB,2019-06-05 21:00:00+00:00,London Westminster,no2,19.0,µg/m³
1364,1364,London,GB,2019-06-05 20:00:00+00:00,London Westminster,no2,19.0,µg/m³
1365,1365,London,GB,2019-06-05 19:00:00+00:00,London Westminster,no2,19.0,µg/m³
1366,1366,London,GB,2019-06-05 18:00:00+00:00,London Westminster,no2,19.0,µg/m³
1367,1367,London,GB,2019-06-05 17:00:00+00:00,London Westminster,no2,19.0,µg/m³
1368,1368,London,GB,2019-06-05 16:00:00+00:00,London Westminster,no2,19.0,µg/m³
1369,1369,London,GB,2019-06-05 15:00:00+00:00,London Westminster,no2,20.0,µg/m³
1370,1370,London,GB,2019-06-05 14:00:00+00:00,London Westminster,no2,20.0,µg/m³
1371,1371,London,GB,2019-06-05 13:00:00+00:00,London Westminster,no2,14.0,µg/m³
1372,1372,London,GB,2019-06-05 12:00:00+00:00,London Westminster,no2,9.0,µg/m³
1373,1373,London,GB,2019-06-05 11:00:00+00:00,London Westminster,no2,7.0,µg/m³
1374,1374,London,GB,2019-06-05 10:00:00+00:00,London Westminster,no2,5.0,µg/m³
1375,1375,London,GB,2019-06-05 09:00:00+00:00,London Westminster,no2,0.0,µg/m³
1376,1376,London,GB,2019-06-05 08:00:00+00:00,London Westminster,no2,0.0,µg/m³
1377,1377,London,GB,2019-06-05 07:00:00+00:00,London Westminster,no2,1.0,µg/m³
1378,1378,London,GB,2019-06-05 06:00:00+00:00,London Westminster,no2,2.0,µg/m³
1379,1379,London,GB,2019-06-05 05:00:00+00:00,London Westminster,no2,6.0,µg/m³
1380,1380,London,GB,2019-06-05 04:00:00+00:00,London Westminster,no2,6.0,µg/m³
1381,1381,London,GB,2019-06-05 03:00:00+00:00,London Westminster,no2,4.0,µg/m³
1382,1382,London,GB,2019-06-05 02:00:00+00:00,London Westminster,no2,4.0,µg/m³
1383,1383,London,GB,2019-06-05 01:00:00+00:00,London Westminster,no2,13.0,µg/m³
1384,1384,London,GB,2019-06-05 00:00:00+00:00,London Westminster,no2,13.0,µg/m³
1385,1385,London,GB,2019-06-04 23:00:00+00:00,London Westminster,no2,17.0,µg/m³
1386,1386,London,GB,2019-06-04 22:00:00+00:00,London Westminster,no2,17.0,µg/m³
1387,1387,London,GB,2019-06-04 21:00:00+00:00,London Westminster,no2,17.0,µg/m³
1388,1388,London,GB,2019-06-04 20:00:00+00:00,London Westminster,no2,18.0,µg/m³
1389,1389,London,GB,2019-06-04 19:00:00+00:00,London Westminster,no2,20.0,µg/m³
1390,1390,London,GB,2019-06-04 18:00:00+00:00,London Westminster,no2,29.0,µg/m³
1391,1391,London,GB,2019-06-04 17:00:00+00:00,London Westminster,no2,40.0,µg/m³
1392,1392,London,GB,2019-06-04 16:00:00+00:00,London Westminster,no2,38.0,µg/m³
1393,1393,London,GB,2019-06-04 15:00:00+00:00,London Westminster,no2,38.0,µg/m³
1394,1394,London,GB,2019-06-04 14:00:00+00:00,London Westminster,no2,36.0,µg/m³
1395,1395,London,GB,2019-06-04 13:00:00+00:00,London Westminster,no2,37.0,µg/m³
1396,1396,London,GB,2019-06-04 12:00:00+00:00,London Westminster,no2,35.0,µg/m³
1397,1397,London,GB,2019-06-04 11:00:00+00:00,London Westminster,no2,32.0,µg/m³
1398,1398,London,GB,2019-06-04 10:00:00+00:00,London Westminster,no2,31.0,µg/m³
1399,1399,London,GB,2019-06-04 09:00:00+00:00,London Westminster,no2,35.0,µg/m³
1400,1400,London,GB,2019-06-04 08:00:00+00:00,London Westminster,no2,22.0,µg/m³
1401,1401,London,GB,2019-06-04 07:00:00+00:00,London Westminster,no2,18.0,µg/m³
1402,1402,London,GB,2019-06-04 06:00:00+00:00,London Westminster,no2,14.0,µg/m³
1403,1403,London,GB,2019-06-04 05:00:00+00:00,London Westminster,no2,5.0,µg/m³
1404,1404,London,GB,2019-06-04 04:00:00+00:00,London Westminster,no2,5.0,µg/m³
1405,1405,London,GB,2019-06-04 03:00:00+00:00,London Westminster,no2,8.0,µg/m³
1406,1406,London,GB,2019-06-04 02:00:00+00:00,London Westminster,no2,8.0,µg/m³
1407,1407,London,GB,2019-06-04 01:00:00+00:00,London Westminster,no2,12.0,µg/m³
1408,1408,London,GB,2019-06-04 00:00:00+00:00,London Westminster,no2,12.0,µg/m³
1409,1409,London,GB,2019-06-03 23:00:00+00:00,London Westminster,no2,17.0,µg/m³
1410,1410,London,GB,2019-06-03 22:00:00+00:00,London Westminster,no2,17.0,µg/m³
1411,1411,London,GB,2019-06-03 21:00:00+00:00,London Westminster,no2,20.0,µg/m³
1412,1412,London,GB,2019-06-03 20:00:00+00:00,London Westminster,no2,20.0,µg/m³
1413,1413,London,GB,2019-06-03 19:00:00+00:00,London Westminster,no2,23.0,µg/m³
1414,1414,London,GB,2019-06-03 18:00:00+00:00,London Westminster,no2,24.0,µg/m³
1415,1415,London,GB,2019-06-03 17:00:00+00:00,London Westminster,no2,24.0,µg/m³
1416,1416,London,GB,2019-06-03 16:00:00+00:00,London Westminster,no2,22.0,µg/m³
1417,1417,London,GB,2019-06-03 15:00:00+00:00,London Westminster,no2,21.0,µg/m³
1418,1418,London,GB,2019-06-03 14:00:00+00:00,London Westminster,no2,17.0,µg/m³
1419,1419,London,GB,2019-06-03 13:00:00+00:00,London Westminster,no2,15.0,µg/m³
1420,1420,London,GB,2019-06-03 12:00:00+00:00,London Westminster,no2,14.0,µg/m³
1421,1421,London,GB,2019-06-03 11:00:00+00:00,London Westminster,no2,16.0,µg/m³
1422,1422,London,GB,2019-06-03 10:00:00+00:00,London Westminster,no2,11.0,µg/m³
1423,1423,London,GB,2019-06-03 09:00:00+00:00,London Westminster,no2,5.0,µg/m³
1424,1424,London,GB,2019-06-03 08:00:00+00:00,London Westminster,no2,7.0,µg/m³
1425,1425,London,GB,2019-06-03 07:00:00+00:00,London Westminster,no2,6.0,µg/m³
1426,1426,London,GB,2019-06-03 06:00:00+00:00,London Westminster,no2,5.0,µg/m³
1427,1427,London,GB,2019-06-03 05:00:00+00:00,London Westminster,no2,3.0,µg/m³
1428,1428,London,GB,2019-06-03 04:00:00+00:00,London Westminster,no2,3.0,µg/m³
1429,1429,London,GB,2019-06-03 03:00:00+00:00,London Westminster,no2,11.0,µg/m³
1430,1430,London,GB,2019-06-03 02:00:00+00:00,London Westminster,no2,11.0,µg/m³
1431,1431,London,GB,2019-06-03 01:00:00+00:00,London Westminster,no2,21.0,µg/m³
1432,1432,London,GB,2019-06-03 00:00:00+00:00,London Westminster,no2,21.0,µg/m³
1433,1433,London,GB,2019-06-02 23:00:00+00:00,London Westminster,no2,27.0,µg/m³
1434,1434,London,GB,2019-06-02 22:00:00+00:00,London Westminster,no2,27.0,µg/m³
1435,1435,London,GB,2019-06-02 21:00:00+00:00,London Westminster,no2,28.0,µg/m³
1436,1436,London,GB,2019-06-02 20:00:00+00:00,London Westminster,no2,32.0,µg/m³
1437,1437,London,GB,2019-06-02 19:00:00+00:00,London Westminster,no2,34.0,µg/m³
1438,1438,London,GB,2019-06-02 18:00:00+00:00,London Westminster,no2,34.0,µg/m³
1439,1439,London,GB,2019-06-02 17:00:00+00:00,London Westminster,no2,32.0,µg/m³
1440,1440,London,GB,2019-06-02 16:00:00+00:00,London Westminster,no2,32.0,µg/m³
1441,1441,London,GB,2019-06-02 15:00:00+00:00,London Westminster,no2,33.0,µg/m³
1442,1442,London,GB,2019-06-02 14:00:00+00:00,London Westminster,no2,36.0,µg/m³
1443,1443,London,GB,2019-06-02 13:00:00+00:00,London Westminster,no2,34.0,µg/m³
1444,1444,London,GB,2019-06-02 12:00:00+00:00,London Westminster,no2,35.0,µg/m³
1445,1445,London,GB,2019-06-02 11:00:00+00:00,London Westminster,no2,36.0,µg/m³
1446,1446,London,GB,2019-06-02 10:00:00+00:00,London Westminster,no2,35.0,µg/m³
1447,1447,London,GB,2019-06-02 09:00:00+00:00,London Westminster,no2,32.0,µg/m³
1448,1448,London,GB,2019-06-02 08:00:00+00:00,London Westminster,no2,30.0,µg/m³
1449,1449,London,GB,2019-06-02 07:00:00+00:00,London Westminster,no2,32.0,µg/m³
1450,1450,London,GB,2019-06-02 06:00:00+00:00,London Westminster,no2,32.0,µg/m³
1451,1451,London,GB,2019-06-02 05:00:00+00:00,London Westminster,no2,37.0,µg/m³
1452,1452,London,GB,2019-06-02 04:00:00+00:00,London Westminster,no2,37.0,µg/m³
1453,1453,London,GB,2019-06-02 03:00:00+00:00,London Westminster,no2,43.0,µg/m³
1454,1454,London,GB,2019-06-02 02:00:00+00:00,London Westminster,no2,43.0,µg/m³
1455,1455,London,GB,2019-06-02 01:00:00+00:00,London Westminster,no2,44.0,µg/m³
1456,1456,London,GB,2019-06-02 00:00:00+00:00,London Westminster,no2,44.0,µg/m³
1457,1457,London,GB,2019-06-01 23:00:00+00:00,London Westminster,no2,52.0,µg/m³
1458,1458,London,GB,2019-06-01 22:00:00+00:00,London Westminster,no2,52.0,µg/m³
1459,1459,London,GB,2019-06-01 21:00:00+00:00,London Westminster,no2,44.0,µg/m³
1460,1460,London,GB,2019-06-01 20:00:00+00:00,London Westminster,no2,41.0,µg/m³
1461,1461,London,GB,2019-06-01 19:00:00+00:00,London Westminster,no2,38.0,µg/m³
1462,1462,London,GB,2019-06-01 18:00:00+00:00,London Westminster,no2,36.0,µg/m³
1463,1463,London,GB,2019-06-01 17:00:00+00:00,London Westminster,no2,32.0,µg/m³
1464,1464,London,GB,2019-06-01 16:00:00+00:00,London Westminster,no2,31.0,µg/m³
1465,1465,London,GB,2019-06-01 15:00:00+00:00,London Westminster,no2,33.0,µg/m³
1466,1466,London,GB,2019-06-01 14:00:00+00:00,London Westminster,no2,36.0,µg/m³
1467,1467,London,GB,2019-06-01 13:00:00+00:00,London Westminster,no2,33.0,µg/m³
1468,1468,London,GB,2019-06-01 12:00:00+00:00,London Westminster,no2,28.0,µg/m³
1469,1469,London,GB,2019-06-01 11:00:00+00:00,London Westminster,no2,19.0,µg/m³
1470,1470,London,GB,2019-06-01 10:00:00+00:00,London Westminster,no2,12.0,µg/m³
1471,1471,London,GB,2019-06-01 09:00:00+00:00,London Westminster,no2,9.0,µg/m³
1472,1472,London,GB,2019-06-01 08:00:00+00:00,London Westminster,no2,8.0,µg/m³
1473,1473,London,GB,2019-06-01 07:00:00+00:00,London Westminster,no2,2.0,µg/m³
1474,1474,London,GB,2019-06-01 06:00:00+00:00,London Westminster,no2,4.0,µg/m³
1475,1475,London,GB,2019-06-01 05:00:00+00:00,London Westminster,no2,11.0,µg/m³
1476,1476,London,GB,2019-06-01 04:00:00+00:00,London Westminster,no2,11.0,µg/m³
1477,1477,London,GB,2019-06-01 03:00:00+00:00,London Westminster,no2,16.0,µg/m³
1478,1478,London,GB,2019-06-01 02:00:00+00:00,London Westminster,no2,16.0,µg/m³
1479,1479,London,GB,2019-06-01 01:00:00+00:00,London Westminster,no2,22.0,µg/m³
1480,1480,London,GB,2019-06-01 00:00:00+00:00,London Westminster,no2,22.0,µg/m³
1481,1481,London,GB,2019-05-31 23:00:00+00:00,London Westminster,no2,26.0,µg/m³
1482,1482,London,GB,2019-05-31 22:00:00+00:00,London Westminster,no2,26.0,µg/m³
1483,1483,London,GB,2019-05-31 21:00:00+00:00,London Westminster,no2,31.0,µg/m³
1484,1484,London,GB,2019-05-31 20:00:00+00:00,London Westminster,no2,33.0,µg/m³
1485,1485,London,GB,2019-05-31 19:00:00+00:00,London Westminster,no2,33.0,µg/m³
1486,1486,London,GB,2019-05-31 18:00:00+00:00,London Westminster,no2,29.0,µg/m³
1487,1487,London,GB,2019-05-31 17:00:00+00:00,London Westminster,no2,26.0,µg/m³
1488,1488,London,GB,2019-05-31 16:00:00+00:00,London Westminster,no2,26.0,µg/m³
1489,1489,London,GB,2019-05-31 15:00:00+00:00,London Westminster,no2,24.0,µg/m³
1490,1490,London,GB,2019-05-31 14:00:00+00:00,London Westminster,no2,21.0,µg/m³
1491,1491,London,GB,2019-05-31 13:00:00+00:00,London Westminster,no2,21.0,µg/m³
1492,1492,London,GB,2019-05-31 12:00:00+00:00,London Westminster,no2,18.0,µg/m³
1493,1493,London,GB,2019-05-31 11:00:00+00:00,London Westminster,no2,16.0,µg/m³
1494,1494,London,GB,2019-05-31 10:00:00+00:00,London Westminster,no2,15.0,µg/m³
1495,1495,London,GB,2019-05-31 09:00:00+00:00,London Westminster,no2,37.0,µg/m³
1496,1496,London,GB,2019-05-31 08:00:00+00:00,London Westminster,no2,8.0,µg/m³
